user_id,ISBN,rating,title,author,year,publisher,image_url,num_of_rating
78834,0375703055,7,Ellen Foster,Kaye Gibbons,1997,Vintage Books,http://images.amazon.com/images/P/0375703055.01.LZZZZZZZ.jpg,87
78834,0375703063,0,A Virtuous Woman (Oprah's Book Club (Paperback)),Kaye Gibbons,1997,Vintage Books,http://images.amazon.com/images/P/0375703063.01.LZZZZZZZ.jpg,69
78834,0375705856,0,Plainsong (Vintage Contemporaries),KENT HARUF,2000,Vintage,http://images.amazon.com/images/P/0375705856.01.LZZZZZZZ.jpg,62
78834,0375760911,8,The Idiot Girls' Action Adventure Club,Laurie Notaro,2002,Villard Books,http://images.amazon.com/images/P/0375760911.01.LZZZZZZZ.jpg,57
78834,0375802118,0,"The Subtle Knife (His Dark Materials, Book 2)",Philip Pullman,1999,Alfred A. Knopf,http://images.amazon.com/images/P/0375802118.01.LZZZZZZZ.jpg,83
78834,0380002930,10,Watership Down,Richard Adams,1976,Avon,http://images.amazon.com/images/P/0380002930.01.LZZZZZZZ.jpg,115
78834,0380730138,0,Vinegar Hill (Oprah's Book Club (Paperback)),A. Manette Ansay,1998,Perennial,http://images.amazon.com/images/P/0380730138.01.LZZZZZZZ.jpg,104
78834,0380789019,0,Neverwhere,Neil Gaiman,1998,Avon,http://images.amazon.com/images/P/0380789019.01.LZZZZZZZ.jpg,72
78834,0380789035,0,American Gods,Neil Gaiman,2002,HarperTorch,http://images.amazon.com/images/P/0380789035.01.LZZZZZZZ.jpg,94
78834,0380813815,0,"Lamb : The Gospel According to Biff, Christ's Childhood Pal",Christopher Moore,2003,Perennial,http://images.amazon.com/images/P/0380813815.01.LZZZZZZZ.jpg,67
78834,0385260083,0,The Robber Bride,Margaret Atwood,1993,Doubleday Books,http://images.amazon.com/images/P/0385260083.01.LZZZZZZZ.jpg,79
78834,0385492081,0,Into Thin Air : A Personal Account of the Mt. Everest Disaster,JON KRAKAUER,1998,Anchor,http://images.amazon.com/images/P/0385492081.01.LZZZZZZZ.jpg,127
78834,038550926X,0,The Devil Wears Prada : A Novel,LAUREN WEISBERGER,2003,Doubleday,http://images.amazon.com/images/P/038550926X.01.LZZZZZZZ.jpg,75
78834,0385720106,0,A Map of the World,Jane Hamilton,1999,Anchor Books/Doubleday,http://images.amazon.com/images/P/0385720106.01.LZZZZZZZ.jpg,119
78834,0399140557,10,Practical Magic,Alice Hoffman,1995,Putnam Pub Group,http://images.amazon.com/images/P/0399140557.01.LZZZZZZZ.jpg,76
78834,0399146431,0,The Bonesetter's Daughter,Amy Tan,2001,Putnam Publishing Group,http://images.amazon.com/images/P/0399146431.01.LZZZZZZZ.jpg,135
78834,0399501487,10,Lord of the Flies,William Gerald Golding,1959,Perigee Trade,http://images.amazon.com/images/P/0399501487.01.LZZZZZZZ.jpg,120
78834,0425126064,0,Shadow Prey,John Sandford,2004,Berkley Publishing Group,http://images.amazon.com/images/P/0425126064.01.LZZZZZZZ.jpg,50
78834,042513699X,8,Turtle Moon,Alice Hoffman,1993,Berkley Publishing Group,http://images.amazon.com/images/P/042513699X.01.LZZZZZZZ.jpg,85
78834,0425146812,0,Second Nature,Alice Hoffman,1995,Berkley Publishing Group,http://images.amazon.com/images/P/0425146812.01.LZZZZZZZ.jpg,50
78834,0425152898,0,Mind Prey,John Sandford,2004,Berkley Publishing Group,http://images.amazon.com/images/P/0425152898.01.LZZZZZZZ.jpg,53
78834,0425180638,0,The Last Precinct,Patricia Cornwell,2001,Berkley Publishing Group,http://images.amazon.com/images/P/0425180638.01.LZZZZZZZ.jpg,129
78834,0425181103,0,Phantoms,Dean R. Koontz,2002,Berkley Publishing Group,http://images.amazon.com/images/P/0425181103.01.LZZZZZZZ.jpg,66
78834,0439064872,0,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,2000,Scholastic,http://images.amazon.com/images/P/0439064872.01.LZZZZZZZ.jpg,183
78834,043935806X,10,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling,2003,Scholastic,http://images.amazon.com/images/P/043935806X.01.LZZZZZZZ.jpg,105
78834,0440211263,0,Circle of Friends,Maeve Binchy,1991,Dell,http://images.amazon.com/images/P/0440211263.01.LZZZZZZZ.jpg,110
78834,0440216745,0,Whispers,BELVA PLAIN,1994,Dell,http://images.amazon.com/images/P/0440216745.01.LZZZZZZZ.jpg,129
78834,0440220394,10,A Wrinkle in Time,L'Engle Madelein,1996,Laurel-Leaf Books,http://images.amazon.com/images/P/0440220394.01.LZZZZZZZ.jpg,76
78834,0440226430,0,Summer Sisters,Judy Blume,1999,Dell Publishing Company,http://images.amazon.com/images/P/0440226430.01.LZZZZZZZ.jpg,188
78834,0440234743,0,The Testament,John Grisham,1999,Dell,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,182
78834,0440235596,0,Tara Road,Maeve Binchy,2000,Dell Publishing Company,http://images.amazon.com/images/P/0440235596.01.LZZZZZZZ.jpg,112
78834,0440236703,0,Tell No One,Harlan Coben,2002,Dell Publishing Company,http://images.amazon.com/images/P/0440236703.01.LZZZZZZZ.jpg,94
78834,0441003257,0,Good Omens,Neil Gaiman,1996,Ace Books,http://images.amazon.com/images/P/0441003257.01.LZZZZZZZ.jpg,55
78834,0446360589,0,The Burden of Proof,Scott Turow,1991,Warner Books,http://images.amazon.com/images/P/0446360589.01.LZZZZZZZ.jpg,69
78834,0446364193,0,Along Came a Spider (Alex Cross Novels),James Patterson,1993,Warner Books,http://images.amazon.com/images/P/0446364193.01.LZZZZZZZ.jpg,134
78834,0446532231,10,"Dude, Where's My Country?",Michael Moore,2003,Warner Books,http://images.amazon.com/images/P/0446532231.01.LZZZZZZZ.jpg,56
78834,0446604666,0,Sick Puppy,Carl Hiaasen,2001,Warner Vision,http://images.amazon.com/images/P/0446604666.01.LZZZZZZZ.jpg,64
78834,0446606189,0,Cat &amp; Mouse (Alex Cross Novels),James Patterson,1998,Warner Books,http://images.amazon.com/images/P/0446606189.01.LZZZZZZZ.jpg,74
78834,0446606812,0,Message in a Bottle,Nicholas Sparks,1999,Warner Vision,http://images.amazon.com/images/P/0446606812.01.LZZZZZZZ.jpg,212
78834,0446607657,0,When the Wind Blows,James Patterson,1999,Warner Vision,http://images.amazon.com/images/P/0446607657.01.LZZZZZZZ.jpg,175
78834,0446608815,0,Pop Goes the Weasel,James Patterson,2000,Warner Vision,http://images.amazon.com/images/P/0446608815.01.LZZZZZZZ.jpg,104
78834,0446608890,0,Saving Faith,David Baldacci,2000,Warner Vision,http://images.amazon.com/images/P/0446608890.01.LZZZZZZZ.jpg,86
78834,0446609943,0,The Switch,Sandra Brown,2001,Warner Vision,http://images.amazon.com/images/P/0446609943.01.LZZZZZZZ.jpg,82
78834,0446610038,0,1st to Die: A Novel,James Patterson,2002,Warner Vision,http://images.amazon.com/images/P/0446610038.01.LZZZZZZZ.jpg,162
78834,0446611212,0,Violets Are Blue,James Patterson,2002,Warner Vision,http://images.amazon.com/images/P/0446611212.01.LZZZZZZZ.jpg,150
78834,0446612790,0,2nd Chance,James Patterson,2003,Warner Vision,http://images.amazon.com/images/P/0446612790.01.LZZZZZZZ.jpg,124
78834,0446667900,0,A Darkness More Than Night,Michael Connelly,2002,Warner Vision,http://images.amazon.com/images/P/0446667900.01.LZZZZZZZ.jpg,50
78834,0446672211,0,Where the Heart Is (Oprah's Book Club (Paperback)),Billie Letts,1998,Warner Books,http://images.amazon.com/images/P/0446672211.01.LZZZZZZZ.jpg,183
78834,0451186362,0,Rose Madder,Stephen King,2004,Signet Book,http://images.amazon.com/images/P/0451186362.01.LZZZZZZZ.jpg,81
78834,0451202341,0,Back Roads,Tawni O'Dell,2001,Signet Book,http://images.amazon.com/images/P/0451202341.01.LZZZZZZZ.jpg,118
78834,0451204948,0,A Day Late and a Dollar Short,Terry McMillan,2002,Signet Book,http://images.amazon.com/images/P/0451204948.01.LZZZZZZZ.jpg,53
78834,0451519841,0,1984,George Orwell,1980,New Amer Library,http://images.amazon.com/images/P/0451519841.01.LZZZZZZZ.jpg,76
78834,0451526341,10,Animal Farm,George Orwell,2004,Signet,http://images.amazon.com/images/P/0451526341.01.LZZZZZZZ.jpg,70
78834,0553274295,0,Where the Red Fern Grows,Wilson Rawls,1984,Random House Children's Books,http://images.amazon.com/images/P/0553274295.01.LZZZZZZZ.jpg,62
78834,0553282476,0,CAT'S EYE,MARGARET ATWOOD,1989,Bantam,http://images.amazon.com/images/P/0553282476.01.LZZZZZZZ.jpg,56
78834,0553572997,0,The Alienist,Caleb Carr,1995,Bantam Books,http://images.amazon.com/images/P/0553572997.01.LZZZZZZZ.jpg,136
78834,0553580221,0,False Memory,Dean R. Koontz,2000,Bantam Books,http://images.amazon.com/images/P/0553580221.01.LZZZZZZZ.jpg,86
78834,0553582755,0,One Door Away from Heaven,Dean R. Koontz,2002,Bantam Books,http://images.amazon.com/images/P/0553582755.01.LZZZZZZZ.jpg,90
78834,059035342X,0,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books,http://images.amazon.com/images/P/059035342X.01.LZZZZZZZ.jpg,183
78834,0671021001,0,She's Come Undone (Oprah's Book Club),Wally Lamb,1998,Pocket,http://images.amazon.com/images/P/0671021001.01.LZZZZZZZ.jpg,128
78834,067102423X,0,Bag of Bones,Stephen King,1999,Pocket,http://images.amazon.com/images/P/067102423X.01.LZZZZZZZ.jpg,54
78834,0671027360,0,Angels &amp; Demons,Dan Brown,2001,Pocket Star,http://images.amazon.com/images/P/0671027360.01.LZZZZZZZ.jpg,193
78834,0671034057,0,Now You See Her,Linda Howard,1999,Pocket Books,http://images.amazon.com/images/P/0671034057.01.LZZZZZZZ.jpg,52
78834,0671041789,0,The Green Mile,Stephen King,1999,Pocket,http://images.amazon.com/images/P/0671041789.01.LZZZZZZZ.jpg,91
78834,0671042262,0,The Blue Nowhere : A Novel,Jeffery Deaver,2002,Pocket,http://images.amazon.com/images/P/0671042262.01.LZZZZZZZ.jpg,65
78834,0671042572,0,Jewel (Oprah's Book Club),Bret Lott,1999,Pocket,http://images.amazon.com/images/P/0671042572.01.LZZZZZZZ.jpg,60
78834,0671042858,0,The Girl Who Loved Tom Gordon,Stephen King,2000,Pocket,http://images.amazon.com/images/P/0671042858.01.LZZZZZZZ.jpg,70
78834,0671693816,8,Wifey,Judy Blume,1989,Pocket,http://images.amazon.com/images/P/0671693816.01.LZZZZZZZ.jpg,55
78834,0671727796,10,The Color Purple,Alice Walker,1990,Pocket,http://images.amazon.com/images/P/0671727796.01.LZZZZZZZ.jpg,118
78834,0671894455,0,FORREST GUMP (Movie Tie in),Winston Groom,1994,Pocket,http://images.amazon.com/images/P/0671894455.01.LZZZZZZZ.jpg,70
78834,0679439382,0,The Little Friend,Donna Tartt,2002,Alfred A. Knopf,http://images.amazon.com/images/P/0679439382.01.LZZZZZZZ.jpg,51
78834,0679751521,7,Midnight in the Garden of Good and Evil,John Berendt,1999,Vintage Books USA,http://images.amazon.com/images/P/0679751521.01.LZZZZZZZ.jpg,62
78834,067976402X,0,Snow Falling on Cedars,David Guterson,1995,Vintage Books USA,http://images.amazon.com/images/P/067976402X.01.LZZZZZZZ.jpg,206
78834,0684801523,0,The Great Gatsby,F. Scott Fitzgerald,1995,Scribner,http://images.amazon.com/images/P/0684801523.01.LZZZZZZZ.jpg,59
78834,0684872153,0,Angela's Ashes (MMP) : A Memoir,Frank McCourt,1999,Scribner,http://images.amazon.com/images/P/0684872153.01.LZZZZZZZ.jpg,92
78834,0688163165,0,Mystic River,Dennis Lehane,2001,William Morrow &amp; Company,http://images.amazon.com/images/P/0688163165.01.LZZZZZZZ.jpg,130
78834,0786817070,7,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer,2002,Miramax Kids,http://images.amazon.com/images/P/0786817070.01.LZZZZZZZ.jpg,105
78834,0786867647,10,Lucky Man: A Memoir,Michael J. Fox,2002,Hyperion,http://images.amazon.com/images/P/0786867647.01.LZZZZZZZ.jpg,51
78834,0786868716,0,The Five People You Meet in Heaven,Mitch Albom,2003,Hyperion,http://images.amazon.com/images/P/0786868716.01.LZZZZZZZ.jpg,118
78834,0786890436,0,The Diary of Ellen Rimbauer: My Life at Rose Red,Ellen Rimbauer,2002,Hyperion Press,http://images.amazon.com/images/P/0786890436.01.LZZZZZZZ.jpg,65
78834,0804117683,0,Moo,Jane Smiley,1998,Ivy Books,http://images.amazon.com/images/P/0804117683.01.LZZZZZZZ.jpg,80
78834,0842329129,0,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1),Tim Lahaye,1996,Tyndale House Publishers,http://images.amazon.com/images/P/0842329129.01.LZZZZZZZ.jpg,99
78834,0971880107,0,Wild Animus,Rich Shapero,2004,Too Far,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg,363
78834,1400031354,0,Tears of the Giraffe (No.1 Ladies Detective Agency),Alexander McCall Smith,2002,Anchor,http://images.amazon.com/images/P/1400031354.01.LZZZZZZZ.jpg,84
78834,1400034779,0,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),Alexander McCall Smith,2003,Anchor,http://images.amazon.com/images/P/1400034779.01.LZZZZZZZ.jpg,135
78834,1558745157,0,The Lost Boy: A Foster Child's Search for the Love of a Family,Dave Pelzer,1997,Health Communications,http://images.amazon.com/images/P/1558745157.01.LZZZZZZZ.jpg,52
78834,1573225789,0,The Color of Water: A Black Man's Tribute to His White Mother,James McBride,1997,Riverhead Books,http://images.amazon.com/images/P/1573225789.01.LZZZZZZZ.jpg,84
78834,1573229326,0,How to Be Good,Nick Hornby,2002,Riverhead Books,http://images.amazon.com/images/P/1573229326.01.LZZZZZZZ.jpg,77
78834,1573229725,0,Fingersmith,Sarah Waters,2002,Riverhead Books,http://images.amazon.com/images/P/1573229725.01.LZZZZZZZ.jpg,59
78973,0060090367,0,Watermelon,Marian Keyes,2002,Perennial,http://images.amazon.com/images/P/0060090367.01.LZZZZZZZ.jpg,50
78973,0060958022,8,Five Quarters of the Orange,Joanne Harris,2002,Perennial,http://images.amazon.com/images/P/0060958022.01.LZZZZZZZ.jpg,79
78973,0140293469,6,High Fidelity,Nick Hornby,2000,Penguin Books Ltd,http://images.amazon.com/images/P/0140293469.01.LZZZZZZZ.jpg,62
78973,0140298479,9,Bridget Jones: The Edge of Reason,Helen Fielding,2001,Penguin Books,http://images.amazon.com/images/P/0140298479.01.LZZZZZZZ.jpg,73
78973,0312924585,0,Silence of the Lambs,Thomas Harris,1991,St. Martin's Press,http://images.amazon.com/images/P/0312924585.01.LZZZZZZZ.jpg,113
78973,0316666009,8,1st to Die: A Novel,James Patterson,2001,Little Brown and Company,http://images.amazon.com/images/P/0316666009.01.LZZZZZZZ.jpg,162
78973,0316733741,0,The Beach House,James Patterson,2002,"Little, Brown",http://images.amazon.com/images/P/0316733741.01.LZZZZZZZ.jpg,142
78973,0345384377,8,Sole Survivor,DEAN KOONTZ,1997,Ballantine Books,http://images.amazon.com/images/P/0345384377.01.LZZZZZZZ.jpg,63
78973,0345386108,0,Winter Moon,Dean R. Koontz,1995,Ballantine Books,http://images.amazon.com/images/P/0345386108.01.LZZZZZZZ.jpg,61
78973,0345391802,0,The Hitchhiker's Guide to the Galaxy,Douglas Adams,1995,Ballantine Books,http://images.amazon.com/images/P/0345391802.01.LZZZZZZZ.jpg,84
78973,0345413873,7,Monster : A Novel (Alex Delaware Novels (Paperback)),JONATHAN KELLERMAN,2000,Ballantine Books,http://images.amazon.com/images/P/0345413873.01.LZZZZZZZ.jpg,51
78973,0345413903,8,The Murder Book,Jonathan Kellerman,2003,Ballantine Books,http://images.amazon.com/images/P/0345413903.01.LZZZZZZZ.jpg,86
78973,0380018179,0,The Thorn Birds,Colleen McCullough,1978,Avon,http://images.amazon.com/images/P/0380018179.01.LZZZZZZZ.jpg,110
78973,0380718340,8,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1994,Avon,http://images.amazon.com/images/P/0380718340.01.LZZZZZZZ.jpg,91
78973,0380731851,0,Mystic River,Dennis Lehane,2002,HarperTorch,http://images.amazon.com/images/P/0380731851.01.LZZZZZZZ.jpg,130
78973,0385297661,7,Daddy,Danielle Steel,1989,Delacorte Press,http://images.amazon.com/images/P/0385297661.01.LZZZZZZZ.jpg,74
78973,0385299087,7,Heartbeat,Danielle Steel,1991,Delacorte Press,http://images.amazon.com/images/P/0385299087.01.LZZZZZZZ.jpg,58
78973,038529929X,0,Hannibal,Thomas Harris,1999,Del Sol Press,http://images.amazon.com/images/P/038529929X.01.LZZZZZZZ.jpg,183
78973,0385306032,7,Vanished,Danielle Steel,1993,Delacorte Press,http://images.amazon.com/images/P/0385306032.01.LZZZZZZZ.jpg,67
78973,0385335881,9,Shopaholic Takes Manhattan (Summer Display Opportunity),Sophie Kinsella,2002,Delta,http://images.amazon.com/images/P/0385335881.01.LZZZZZZZ.jpg,78
78973,0385336179,9,Shopaholic Ties the Knot,Sophie Kinsella,2003,Delta,http://images.amazon.com/images/P/0385336179.01.LZZZZZZZ.jpg,69
78973,0385504209,0,The Da Vinci Code,Dan Brown,2003,Doubleday,http://images.amazon.com/images/P/0385504209.01.LZZZZZZZ.jpg,224
78973,0385722206,0,Balzac and the Little Chinese Seamstress : A Novel,DAI SIJIE,2002,Anchor,http://images.amazon.com/images/P/0385722206.01.LZZZZZZZ.jpg,111
78973,0425113884,0,Mortal Fear,Robin Cook,1989,Berkley Publishing Group,http://images.amazon.com/images/P/0425113884.01.LZZZZZZZ.jpg,61
78973,042513525X,8,Hideaway,Dean R. Koontz,1992,Berkley Publishing Group,http://images.amazon.com/images/P/042513525X.01.LZZZZZZZ.jpg,89
78973,0425140032,10,Dragon Tears,Dean R. Koontz,1995,Berkley Publishing Group,http://images.amazon.com/images/P/0425140032.01.LZZZZZZZ.jpg,54
78973,0425144429,10,Mr. Murder,Dean R. Koontz,1996,Berkley Publishing Group,http://images.amazon.com/images/P/0425144429.01.LZZZZZZZ.jpg,78
78973,0425145638,7,Fatal Cure,Robin Cook,1997,Berkley Publishing Group,http://images.amazon.com/images/P/0425145638.01.LZZZZZZZ.jpg,60
78973,0425151867,7,Acceptable Risk,Robin Cook,1996,Berkley Publishing Group,http://images.amazon.com/images/P/0425151867.01.LZZZZZZZ.jpg,56
78973,0425155404,7,Invasion,Robin Cook,1997,Berkley Publishing Group,http://images.amazon.com/images/P/0425155404.01.LZZZZZZZ.jpg,66
78973,0425155943,7,Contagion,Robin Cook,1998,Berkley Publishing Group,http://images.amazon.com/images/P/0425155943.01.LZZZZZZZ.jpg,56
78973,0425158616,0,Cause of Death,Patricia Daniels Cornwell,1997,Berkley Publishing Group,http://images.amazon.com/images/P/0425158616.01.LZZZZZZZ.jpg,121
78973,0425161242,0,Chromosome 6,Robin Cook,2000,Berkley Publishing Group,http://images.amazon.com/images/P/0425161242.01.LZZZZZZZ.jpg,56
78973,0425162028,7,Phantoms,Dean R. Koontz,1997,Berkley Publishing Group,http://images.amazon.com/images/P/0425162028.01.LZZZZZZZ.jpg,66
78973,0425166619,7,Toxin,Robin Cook,1999,Berkley Publishing Group,http://images.amazon.com/images/P/0425166619.01.LZZZZZZZ.jpg,56
78973,0425172996,0,Vector,Robin Cook,2000,Berkley Publishing Group,http://images.amazon.com/images/P/0425172996.01.LZZZZZZZ.jpg,59
78973,0425180638,7,The Last Precinct,Patricia Cornwell,2001,Berkley Publishing Group,http://images.amazon.com/images/P/0425180638.01.LZZZZZZZ.jpg,129
78973,042518109X,9,Whispers,Dean R. Koontz,2001,Berkley Publishing Group,http://images.amazon.com/images/P/042518109X.01.LZZZZZZZ.jpg,129
78973,0425182908,0,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group,http://images.amazon.com/images/P/0425182908.01.LZZZZZZZ.jpg,99
78973,042518630X,7,Purity in Death,J.D. Robb,2002,Berkley Publishing Group,http://images.amazon.com/images/P/042518630X.01.LZZZZZZZ.jpg,62
78973,0425188809,10,Watchers,Dean R. Koontz,2003,Berkley Publishing Group,http://images.amazon.com/images/P/0425188809.01.LZZZZZZZ.jpg,71
78973,0439139600,10,Harry Potter and the Goblet of Fire (Book 4),J. K. Rowling,2002,Scholastic Paperbacks,http://images.amazon.com/images/P/0439139600.01.LZZZZZZZ.jpg,125
78973,043935806X,0,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling,2003,Scholastic,http://images.amazon.com/images/P/043935806X.01.LZZZZZZZ.jpg,105
78973,0440124344,7,Family Album,Danielle Steel,1989,Dell,http://images.amazon.com/images/P/0440124344.01.LZZZZZZZ.jpg,53
78973,0440213282,7,No Greater Love,Danielle Steel,1992,Dell,http://images.amazon.com/images/P/0440213282.01.LZZZZZZZ.jpg,55
78973,0440213991,7,Guardian Angel,Sara Paretsky,1996,Dell Publishing Company,http://images.amazon.com/images/P/0440213991.01.LZZZZZZZ.jpg,56
78973,0440221501,7,Lightning,DANIELLE STEEL,1996,Dell,http://images.amazon.com/images/P/0440221501.01.LZZZZZZZ.jpg,136
78973,0440222842,7,Five Days in Paris,DANIELLE STEEL,1997,Dell,http://images.amazon.com/images/P/0440222842.01.LZZZZZZZ.jpg,59
78973,0440234743,7,The Testament,John Grisham,1999,Dell,http://images.amazon.com/images/P/0440234743.01.LZZZZZZZ.jpg,182
78973,0446359750,7,Devices and Desires,Phyllis White,1991,Warner Books,http://images.amazon.com/images/P/0446359750.01.LZZZZZZZ.jpg,50
78973,0446525537,7,A Walk to Remember,Nicholas Sparks,1999,Warner Books,http://images.amazon.com/images/P/0446525537.01.LZZZZZZZ.jpg,137
78973,0446527793,8,The Guardian,Nicholas Sparks,2003,Warner Books,http://images.amazon.com/images/P/0446527793.01.LZZZZZZZ.jpg,72
78973,0446604801,7,Jack &amp; Jill (Alex Cross Novels),James Patterson,1997,Warner Books,http://images.amazon.com/images/P/0446604801.01.LZZZZZZZ.jpg,77
78973,0446605484,8,Roses Are Red (Alex Cross Novels),James Patterson,2001,Warner Vision,http://images.amazon.com/images/P/0446605484.01.LZZZZZZZ.jpg,92
78973,0446608815,0,Pop Goes the Weasel,James Patterson,2000,Warner Vision,http://images.amazon.com/images/P/0446608815.01.LZZZZZZZ.jpg,104
78973,0446609404,8,Cradle and All,James Patterson,2001,Warner Vision,http://images.amazon.com/images/P/0446609404.01.LZZZZZZZ.jpg,109
78973,0446609617,7,Standoff,Sandra Brown,2001,Warner Vision,http://images.amazon.com/images/P/0446609617.01.LZZZZZZZ.jpg,67
78973,0446610399,7,The Rescue,Nicholas Sparks,2001,Warner Books,http://images.amazon.com/images/P/0446610399.01.LZZZZZZZ.jpg,101
78973,0446611212,8,Violets Are Blue,James Patterson,2002,Warner Vision,http://images.amazon.com/images/P/0446611212.01.LZZZZZZZ.jpg,150
78973,0446611867,7,A Bend in the Road,Nicholas Sparks,2002,Warner Books,http://images.amazon.com/images/P/0446611867.01.LZZZZZZZ.jpg,115
78973,0446612790,0,2nd Chance,James Patterson,2003,Warner Vision,http://images.amazon.com/images/P/0446612790.01.LZZZZZZZ.jpg,124
78973,0446613266,7,Four Blind Mice,James Patterson,2003,Warner Books,http://images.amazon.com/images/P/0446613266.01.LZZZZZZZ.jpg,84
78973,0446676098,8,The Notebook,Nicholas Sparks,1999,Warner Books,http://images.amazon.com/images/P/0446676098.01.LZZZZZZZ.jpg,241
78973,0446692638,9,Along Came a Spider (Alex Cross Novels),James Patterson,2003,Warner Books,http://images.amazon.com/images/P/0446692638.01.LZZZZZZZ.jpg,134
78973,0450053598,7,Midnight,John Russo,1983,Hodder &amp; Stoughton General Division,http://images.amazon.com/images/P/0450053598.01.LZZZZZZZ.jpg,60
78973,0451156609,0,The Tommyknockers,Stephen King,1994,Signet Book,http://images.amazon.com/images/P/0451156609.01.LZZZZZZZ.jpg,98
78973,0451167317,7,The Dark Half,Stephen King,1994,Signet Book,http://images.amazon.com/images/P/0451167317.01.LZZZZZZZ.jpg,91
78973,0451176464,9,Gerald's Game,Stephen King,2001,Signet Book,http://images.amazon.com/images/P/0451176464.01.LZZZZZZZ.jpg,68
78973,0451177096,7,Dolores Claiborne,Stephen King,2004,Signet Book,http://images.amazon.com/images/P/0451177096.01.LZZZZZZZ.jpg,124
78973,0451184963,8,Insomnia,Stephen King,1995,Signet Book,http://images.amazon.com/images/P/0451184963.01.LZZZZZZZ.jpg,105
78973,0451213599,7,Four Past Midnight,Stephen King,2004,Signet Book,http://images.amazon.com/images/P/0451213599.01.LZZZZZZZ.jpg,71
78973,0552998486,8,Chocolat,Joanne Harris,2000,Black Swan,http://images.amazon.com/images/P/0552998486.01.LZZZZZZZ.jpg,103
78973,0553106651,0,Seize the Night,DEAN KOONTZ,1998,Bantam,http://images.amazon.com/images/P/0553106651.01.LZZZZZZZ.jpg,78
78973,0553213105,7,Pride and Prejudice,Jane Austen,1981,Bantam,http://images.amazon.com/images/P/0553213105.01.LZZZZZZZ.jpg,64
78973,0553273914,8,The House of the Spirits,Isabel Allende,1986,Bantam Books,http://images.amazon.com/images/P/0553273914.01.LZZZZZZZ.jpg,68
78973,0553292722,7,Still Waters,TAMI HOAG,1992,Bantam,http://images.amazon.com/images/P/0553292722.01.LZZZZZZZ.jpg,83
78973,0553296981,0,Anne Frank: The Diary of a Young Girl,ANNE FRANK,1993,Bantam,http://images.amazon.com/images/P/0553296981.01.LZZZZZZZ.jpg,62
78973,055356160X,6,Cry Wolf,TAMI HOAG,1993,Bantam,http://images.amazon.com/images/P/055356160X.01.LZZZZZZZ.jpg,58
78973,0553561618,6,Dark Paradise,TAMI HOAG,1994,Bantam,http://images.amazon.com/images/P/0553561618.01.LZZZZZZZ.jpg,72
78973,055356451X,7,Night Sins,TAMI HOAG,1995,Bantam,http://images.amazon.com/images/P/055356451X.01.LZZZZZZZ.jpg,78
78973,0553564528,7,Guilty as Sin,TAMI HOAG,1997,Bantam,http://images.amazon.com/images/P/0553564528.01.LZZZZZZZ.jpg,64
78973,0553578022,7,The Face of Deception,Iris Johansen,1999,Bantam Books,http://images.amazon.com/images/P/0553578022.01.LZZZZZZZ.jpg,51
78973,0553579754,7,Fear Nothing,DEAN KOONTZ,1998,Bantam,http://images.amazon.com/images/P/0553579754.01.LZZZZZZZ.jpg,81
78973,0553582747,9,From the Corner of His Eye,Dean Koontz,2001,Bantam Books,http://images.amazon.com/images/P/0553582747.01.LZZZZZZZ.jpg,71
78973,0553582755,7,One Door Away from Heaven,Dean R. Koontz,2002,Bantam Books,http://images.amazon.com/images/P/0553582755.01.LZZZZZZZ.jpg,90
78973,0553582895,10,Dark Rivers of the Heart,DEAN KOONTZ,2000,Bantam,http://images.amazon.com/images/P/0553582895.01.LZZZZZZZ.jpg,58
78973,0553582909,6,Icebound,Dean R. Koontz,2000,Bantam Books,http://images.amazon.com/images/P/0553582909.01.LZZZZZZZ.jpg,62
78973,0553800914,0,The Search,Iris Johansen,2000,Bantam Books,http://images.amazon.com/images/P/0553800914.01.LZZZZZZZ.jpg,66
78973,0553801430,9,By the Light of the Moon,DEAN KOONTZ,2002,Bantam,http://images.amazon.com/images/P/0553801430.01.LZZZZZZZ.jpg,56
78973,0618002235,0,"The Two Towers (The Lord of the Rings, Part 2)",J. R. R. Tolkien,1999,Houghton Mifflin Company,http://images.amazon.com/images/P/0618002235.01.LZZZZZZZ.jpg,81
78973,0670858692,8,Rose Madder,Stephen King,1995,Viking Books,http://images.amazon.com/images/P/0670858692.01.LZZZZZZZ.jpg,81
78973,067088300X,6,The Girls' Guide to Hunting and Fishing,Melissa Bank,1999,Viking Books,http://images.amazon.com/images/P/067088300X.01.LZZZZZZZ.jpg,200
